Date,Country,City,Specie,count,min,max,median,variance
2019-08-06,KG,Bishkek,wind-gust,14,0.1,9.7,1.8,118.53
2019-08-06,KG,Bishkek,temperature,24,12.9,38.5,25.7,869.66
2019-08-06,KG,Bishkek,dew,24,0.0,11.0,5.0,87.88
2019-08-06,KG,Bishkek,pm25,24,59.0,134.0,70.0,3347.81
2019-08-06,KG,Bishkek,wind-speed,24,0.3,5.6,3.0,21.3
2019-08-07,KG,Bishkek,pm25,24,59.0,122.0,76.0,1816.52
2019-08-07,KG,Bishkek,wind-speed,24,0.5,4.6,2.5,18.22
2019-08-07,KG,Bishkek,dew,24,-1.5,9.0,5.5,95.71
2019-08-07,KG,Bishkek,wind-gust,15,0.1,7.8,2.5,63.42
2019-08-07,KG,Bishkek,temperature,24,17.6,39.0,27.5,666.29
2019-08-07,KG,Bishkek,pressure,24,1007.0,1009.5,1008.0,9.01
2019-08-07,KG,Bishkek,humidity,24,10.0,89.2,17.0,14062.5
2019-08-08,KG,Bishkek,humidity,24,8.0,89.0,21.5,12833.0
2019-08-08,KG,Bishkek,wind-gust,21,0.2,7.6,1.8,50.37
2019-08-08,KG,Bishkek,wind-speed,24,0.5,8.2,3.6,28.17
2019-08-08,KG,Bishkek,dew,24,-0.5,10.0,6.0,100.94
2019-08-08,KG,Bishkek,pm25,24,59.0,107.0,76.0,1843.32
2019-08-08,KG,Bishkek,temperature,24,18.8,39.5,25.6,597.87
2019-08-08,KG,Bishkek,pressure,24,1003.0,1007.0,1005.3,14.36
2019-08-09,KG,Bishkek,wind-speed,24,0.1,7.7,2.5,37.49
2019-08-09,KG,Bishkek,pm25,24,61.0,132.0,80.0,2671.01
2019-08-09,KG,Bishkek,pressure,24,1002.9,1011.5,1005.0,106.3
2019-08-09,KG,Bishkek,wind-gust,22,0.1,8.2,2.0,58.78
2019-08-09,KG,Bishkek,humidity,24,14.0,88.0,56.6,9714.94
2019-08-09,KG,Bishkek,temperature,24,16.9,30.0,22.7,318.89
2019-08-09,KG,Bishkek,dew,24,0.0,5.0,2.5,18.41
2019-08-10,KG,Bishkek,dew,24,-3.0,3.5,0.5,38.91
2019-08-10,KG,Bishkek,temperature,24,13.0,32.0,22.7,474.34
2019-08-10,KG,Bishkek,pressure,24,1006.1,1015.0,1007.8,80.66
2019-08-10,KG,Bishkek,pm25,24,55.0,122.0,70.0,2596.5
2019-08-10,KG,Bishkek,wind-gust,20,0.2,12.8,3.6,150.66
2019-08-10,KG,Bishkek,wind-speed,24,0.4,8.7,3.0,45.57
2019-08-10,KG,Bishkek,humidity,24,11.0,87.6,50.6,9996.06
2019-08-11,KG,Bishkek,dew,23,-2.0,6.0,2.5,35.64
2019-08-11,KG,Bishkek,pressure,24,1004.0,1012.9,1008.7,141.44
2019-08-11,KG,Bishkek,humidity,24,12.5,88.8,22.0,9438.84
2019-08-11,KG,Bishkek,wind-gust,20,0.1,12.8,7.5,211.83
2019-08-11,KG,Bishkek,wind-speed,24,0.2,7.2,2.5,42.15
2019-08-11,KG,Bishkek,temperature,24,9.9,35.5,20.2,895.12
2019-08-11,KG,Bishkek,pm25,24,61.0,112.0,74.0,1242.83
2019-08-12,KG,Bishkek,humidity,24,12.0,88.0,33.0,7639.45
2019-08-12,KG,Bishkek,temperature,24,11.1,36.5,22.9,783.95
2019-08-12,KG,Bishkek,pressure,24,1004.0,1015.0,1008.0,190.15
2019-08-12,KG,Bishkek,wind-speed,24,0.2,5.6,2.5,17.12
2019-08-12,KG,Bishkek,wind-gust,19,0.1,9.0,4.3,97.43
2019-08-12,KG,Bishkek,dew,24,3.0,9.5,6.0,40.85
2019-08-12,KG,Bishkek,pm25,24,59.0,109.0,78.0,1472.97
2019-08-13,KG,Bishkek,wind-gust,13,0.1,4.5,0.4,14.92
2019-08-13,KG,Bishkek,dew,24,-1.5,7.0,4.0,60.22
2019-08-13,KG,Bishkek,pm25,24,72.0,129.0,85.0,1939.06
2019-08-13,KG,Bishkek,humidity,24,12.5,87.1,28.0,9141.3
2019-08-13,KG,Bishkek,pressure,24,1007.0,1011.1,1009.0,24.53
2019-08-13,KG,Bishkek,temperature,24,18.4,33.5,24.5,298.44
2019-08-13,KG,Bishkek,wind-speed,24,0.1,7.2,2.5,51.06
2019-08-14,KG,Bishkek,dew,24,5.0,10.5,6.5,23.58
2019-08-14,KG,Bishkek,pm25,24,57.0,157.0,80.0,4307.37
2019-08-14,KG,Bishkek,wind-speed,24,0.1,9.7,3.0,51.79
2019-08-14,KG,Bishkek,wind-gust,18,0.1,14.9,1.0,111.87
2019-08-14,KG,Bishkek,humidity,24,22.0,89.0,52.5,7088.38
2019-08-14,KG,Bishkek,pressure,24,1006.7,1015.0,1008.8,47.33
2019-08-14,KG,Bishkek,temperature,24,17.7,31.0,23.0,170.4
2019-08-15,KG,Bishkek,pressure,24,1011.1,1016.8,1014.4,42.28
2019-08-15,KG,Bishkek,dew,24,2.0,13.0,6.0,179.55
2019-08-15,KG,Bishkek,pm25,24,42.0,104.0,63.0,2394.13
2019-08-15,KG,Bishkek,wind-gust,18,0.1,3.5,0.7,13.14
2019-08-15,KG,Bishkek,humidity,24,46.2,89.0,74.3,2188.65
2019-08-15,KG,Bishkek,wind-speed,24,0.1,6.6,1.5,42.87
2019-08-15,KG,Bishkek,temperature,24,11.6,26.3,18.0,275.5
2019-08-16,KG,Bishkek,wind-speed,24,0.1,4.6,2.5,15.28
2019-08-16,KG,Bishkek,pressure,24,1011.0,1016.9,1013.9,31.57
2019-08-16,KG,Bishkek,pm25,24,55.0,109.0,68.0,1333.89
2019-08-16,KG,Bishkek,dew,24,1.0,6.0,4.5,21.73
2019-08-16,KG,Bishkek,wind-gust,17,0.1,4.2,1.4,17.18
2019-08-16,KG,Bishkek,humidity,24,18.5,89.0,63.1,9842.54
2019-08-16,KG,Bishkek,temperature,24,16.1,27.0,22.5,123.17
2019-08-17,KG,Bishkek,wind-speed,24,0.1,6.6,3.6,41.71
2019-08-17,KG,Bishkek,temperature,24,16.0,23.0,19.0,26.3
2019-08-17,KG,Bishkek,wind-gust,16,0.2,5.1,1.8,16.37
2019-08-17,KG,Bishkek,humidity,24,41.0,90.0,77.0,3205.7
2019-08-17,KG,Bishkek,dew,23,6.5,12.5,9.0,27.37
2019-08-17,KG,Bishkek,pm25,24,55.0,80.0,57.0,586.88
2019-08-17,KG,Bishkek,pressure,24,1013.0,1016.0,1015.3,4.32
2019-08-18,KG,Bishkek,wind-gust,14,0.2,7.8,2.3,50.23
2019-08-18,KG,Bishkek,pm25,24,42.0,107.0,57.0,1843.7
2019-08-18,KG,Bishkek,pressure,24,1012.9,1017.0,1014.5,10.95
2019-08-18,KG,Bishkek,humidity,24,14.0,90.0,48.0,10493.1
2019-08-18,KG,Bishkek,wind-speed,24,0.5,5.6,2.5,17.26
2019-08-18,KG,Bishkek,temperature,24,16.0,28.5,20.3,242.43
2019-08-18,KG,Bishkek,dew,23,-1.5,6.0,4.5,62.71
2019-08-19,KG,Bishkek,temperature,24,16.4,29.0,23.0,185.54
2019-08-19,KG,Bishkek,humidity,24,18.5,90.0,46.5,9237.49
2019-08-19,KG,Bishkek,pressure,24,1012.8,1019.5,1014.9,57.93
2019-08-19,KG,Bishkek,wind-speed,24,0.2,5.1,2.5,13.39
2019-08-19,KG,Bishkek,wind-gust,15,0.1,5.1,1.6,24.75
2019-08-19,KG,Bishkek,dew,24,2.5,7.5,6.0,18.19
2019-08-19,KG,Bishkek,pm25,23,46.0,99.0,61.0,1121.3
2019-08-20,KG,Bishkek,dew,21,2.0,8.0,6.0,16.9
2019-08-20,KG,Bishkek,humidity,24,16.0,88.8,46.5,8072.53
2019-08-20,KG,Bishkek,pm25,9,50.0,129.0,63.0,5497.5
2019-08-20,KG,Bishkek,pressure,24,1013.3,1019.0,1016.5,19.33
2019-08-20,KG,Bishkek,wind-speed,24,0.2,4.1,2.0,17.34
2019-08-20,KG,Bishkek,wind-gust,19,0.3,7.7,1.8,28.91
2019-08-20,KG,Bishkek,temperature,24,16.8,31.0,25.5,203.89
2019-08-21,KG,Bishkek,temperature,24,16.4,32.0,26.0,353.57
2019-08-21,KG,Bishkek,wind-speed,24,0.1,4.1,3.0,11.54
2019-08-21,KG,Bishkek,pressure,24,1012.0,1017.7,1015.5,49.36
2019-08-21,KG,Bishkek,humidity,24,13.0,89.0,45.5,8994.5
2019-08-21,KG,Bishkek,pm25,24,50.0,107.0,65.0,2056.45
2019-08-21,KG,Bishkek,dew,23,1.0,8.0,6.0,40.67
2019-08-21,KG,Bishkek,wind-gust,14,0.1,6.5,2.4,28.18
2019-08-22,KG,Bishkek,pm25,24,55.0,99.0,65.0,1493.75
2019-08-22,KG,Bishkek,humidity,24,13.5,90.0,43.0,11353.7
2019-08-22,KG,Bishkek,wind-speed,24,0.5,7.2,2.5,29.7
2019-08-22,KG,Bishkek,wind-gust,14,0.8,11.8,4.4,126.93
2019-08-22,KG,Bishkek,dew,24,2.5,8.0,6.5,21.3
2019-08-22,KG,Bishkek,temperature,24,17.7,34.5,23.6,380.93
2019-08-22,KG,Bishkek,pressure,24,1008.0,1012.0,1010.0,15.53
2019-08-23,KG,Bishkek,wind-speed,24,0.5,6.1,3.1,24.12
2019-08-23,KG,Bishkek,pressure,24,1010.0,1015.5,1012.5,26.43
2019-08-23,KG,Bishkek,humidity,24,22.0,87.2,70.0,3925.03
2019-08-23,KG,Bishkek,dew,24,6.0,14.5,9.0,75.0
2019-08-23,KG,Bishkek,pm25,24,38.0,91.0,63.0,1426.36
2019-08-23,KG,Bishkek,wind-gust,23,0.1,10.1,4.2,86.12
2019-08-23,KG,Bishkek,temperature,24,12.9,30.0,20.0,227.14
2019-08-24,KG,Bishkek,dew,24,7.0,14.0,10.0,52.89
2019-08-24,KG,Bishkek,humidity,24,25.5,88.8,65.6,5391.43
2019-08-24,KG,Bishkek,pressure,24,1014.0,1022.0,1016.0,32.94
2019-08-24,KG,Bishkek,pm25,24,53.0,122.0,65.0,1719.93
2019-08-24,KG,Bishkek,wind-speed,24,0.3,5.6,2.5,20.65
2019-08-24,KG,Bishkek,temperature,24,9.9,29.5,19.1,440.84
2019-08-24,KG,Bishkek,wind-gust,20,0.2,6.8,2.1,40.88
2019-08-25,KG,Bishkek,humidity,24,61.4,88.8,79.0,914.97
2019-08-25,KG,Bishkek,dew,23,0.0,9.0,6.0,79.0
2019-08-25,KG,Bishkek,pm25,24,50.0,95.0,61.0,1192.45
2019-08-25,KG,Bishkek,wind-speed,24,0.3,4.1,1.6,12.05
2019-08-25,KG,Bishkek,wind-gust,18,0.1,5.1,1.5,27.63
2019-08-25,KG,Bishkek,temperature,24,13.0,20.4,15.6,71.72
2019-08-25,KG,Bishkek,pressure,24,1022.0,1026.8,1024.9,24.94
2019-08-26,KG,Bishkek,dew,24,2.0,8.0,6.0,38.44
2019-08-26,KG,Bishkek,pm25,24,55.0,117.0,68.0,2022.16
2019-08-26,KG,Bishkek,pressure,24,1022.3,1024.8,1023.6,2.31
2019-08-26,KG,Bishkek,temperature,24,5.6,21.1,12.9,308.61
2019-08-26,KG,Bishkek,wind-speed,24,0.5,3.6,2.0,6.19
2019-08-26,KG,Bishkek,humidity,24,49.4,89.0,81.6,1963.18
2019-08-26,KG,Bishkek,wind-gust,11,0.2,4.8,3.2,31.69
2019-08-27,KG,Bishkek,temperature,24,7.7,21.3,13.1,250.38
2019-08-27,KG,Bishkek,pressure,24,1015.8,1021.7,1019.1,21.46
2019-08-27,KG,Bishkek,humidity,24,50.3,89.0,84.0,2280.16
2019-08-27,KG,Bishkek,pm25,24,61.0,124.0,70.0,2141.09
2019-08-27,KG,Bishkek,wind-gust,10,1.0,7.5,6.0,50.04
2019-08-27,KG,Bishkek,wind-speed,24,0.5,4.6,2.5,14.45
2019-08-27,KG,Bishkek,dew,24,2.0,9.0,6.5,54.45
2019-08-28,KG,Bishkek,humidity,24,62.0,88.0,79.1,647.47
2019-08-28,KG,Bishkek,pressure,24,1010.1,1015.2,1013.8,20.53
2019-08-28,KG,Bishkek,wind-gust,22,0.3,8.0,3.0,44.01
2019-08-28,KG,Bishkek,pm25,24,50.0,107.0,72.0,2086.96
2019-08-28,KG,Bishkek,dew,24,3.0,9.5,5.5,38.62
2019-08-28,KG,Bishkek,wind-speed,24,0.3,4.5,1.6,14.14
2019-08-28,KG,Bishkek,temperature,24,16.1,24.7,17.7,70.15
2019-08-29,KG,Bishkek,humidity,23,71.4,90.0,89.0,417.11
2019-08-29,KG,Bishkek,pm25,22,63.0,104.0,72.0,1672.06
2019-08-29,KG,Bishkek,pressure,23,1009.0,1012.2,1010.5,8.48
2019-08-29,KG,Bishkek,temperature,23,14.0,24.9,16.1,105.2
2019-08-29,KG,Bishkek,wind-gust,21,0.2,11.8,3.8,114.66
2019-08-29,KG,Bishkek,wind-speed,22,0.2,5.3,1.5,24.08
2019-08-29,KG,Bishkek,dew,10,5.5,10.0,9.0,26.36
2019-08-30,KG,Bishkek,pressure,11,1012.0,1014.0,1013.0,4.18
2019-08-30,KG,Bishkek,temperature,11,18.5,25.5,25.0,55.14
2019-08-30,KG,Bishkek,dew,11,3.5,7.5,4.0,21.68
2019-08-30,KG,Bishkek,wind-speed,11,1.5,4.6,2.5,13.25
2019-08-30,KG,Bishkek,humidity,11,24.0,48.5,25.0,681.55
2019-08-31,KG,Bishkek,pressure,24,1011.0,1020.0,1013.0,87.87
2019-08-31,KG,Bishkek,wind-speed,24,0.1,5.1,2.5,28.1
2019-08-31,KG,Bishkek,temperature,24,13.8,27.5,21.5,207.42
2019-08-31,KG,Bishkek,dew,24,2.0,8.0,4.5,33.26
2019-08-31,KG,Bishkek,wind-gust,23,0.2,9.7,2.3,79.75
2019-08-31,KG,Bishkek,humidity,24,21.0,78.1,50.0,5079.45
2019-09-01,KG,Bishkek,humidity,24,20.0,88.0,39.0,6126.1
2019-09-01,KG,Bishkek,wind-gust,15,0.2,8.0,4.6,58.53
2019-09-01,KG,Bishkek,pressure,24,1012.0,1026.0,1015.0,342.15
2019-09-01,KG,Bishkek,temperature,24,8.1,24.0,19.0,237.67
2019-09-01,KG,Bishkek,dew,24,0.0,5.0,1.5,23.19
2019-09-01,KG,Bishkek,wind-speed,24,0.3,5.1,2.5,17.29
2019-09-02,KG,Bishkek,humidity,24,20.5,87.2,48.0,6931.08
2019-09-02,KG,Bishkek,dew,23,0.0,6.5,3.5,39.88
2019-09-02,KG,Bishkek,wind-speed,24,1.0,3.6,2.0,5.2
2019-09-02,KG,Bishkek,wind-gust,24,1.1,8.0,3.0,37.72
2019-09-02,KG,Bishkek,pressure,24,1013.0,1024.5,1014.0,188.79
2019-09-02,KG,Bishkek,temperature,24,15.5,24.0,18.8,84.33
2019-09-03,KG,Bishkek,temperature,24,12.9,26.5,18.3,208.51
2019-09-03,KG,Bishkek,humidity,24,19.0,89.0,51.0,9940.34
2019-09-03,KG,Bishkek,wind-gust,18,0.5,4.0,2.3,10.68
2019-09-03,KG,Bishkek,wind-speed,24,0.2,3.6,2.0,8.99
2019-09-03,KG,Bishkek,pressure,24,1010.0,1016.2,1012.9,43.99
2019-09-03,KG,Bishkek,dew,24,-2.0,7.0,2.0,86.92
2019-09-04,KG,Bishkek,pm25,14,63.0,109.0,80.0,1704.23
2019-09-04,KG,Bishkek,pressure,24,1010.0,1016.0,1013.0,43.81
2019-09-04,KG,Bishkek,temperature,24,17.4,26.0,20.5,94.68
2019-09-04,KG,Bishkek,wind-gust,24,0.6,6.2,3.5,38.35
2019-09-04,KG,Bishkek,humidity,24,18.5,86.0,43.5,7287.07
2019-09-04,KG,Bishkek,dew,24,0.5,7.5,4.5,39.13
2019-09-04,KG,Bishkek,wind-speed,24,0.1,6.6,2.5,41.23
2019-09-05,KG,Bishkek,humidity,24,18.5,88.1,74.5,6348.92
2019-09-05,KG,Bishkek,wind-speed,24,0.4,7.2,4.1,44.21
2019-09-05,KG,Bishkek,dew,24,2.0,12.0,7.0,62.28
2019-09-05,KG,Bishkek,temperature,24,12.5,27.5,18.5,218.58
2019-09-05,KG,Bishkek,pm25,24,46.0,87.0,65.0,762.83
2019-09-05,KG,Bishkek,pressure,24,1008.0,1017.0,1012.2,89.08
2019-09-05,KG,Bishkek,wind-gust,22,0.5,9.0,2.5,105.87
2019-09-06,KG,Bishkek,pm25,24,46.0,72.0,57.0,440.8
2019-09-06,KG,Bishkek,pressure,24,1015.0,1018.0,1016.8,9.11
2019-09-06,KG,Bishkek,wind-gust,9,0.2,10.2,2.5,136.2
2019-09-06,KG,Bishkek,wind-speed,24,0.2,5.1,3.6,14.74
2019-09-06,KG,Bishkek,humidity,24,45.0,89.0,69.0,2265.97
2019-09-06,KG,Bishkek,dew,24,6.0,12.5,10.0,30.29
2019-09-06,KG,Bishkek,temperature,24,7.8,18.8,15.0,142.76
2019-09-07,KG,Bishkek,pm25,24,46.0,137.0,59.0,4566.67
2019-09-07,KG,Bishkek,temperature,24,9.8,22.5,15.5,159.9
2019-09-07,KG,Bishkek,humidity,24,31.0,88.0,63.8,4283.27
2019-09-07,KG,Bishkek,wind-gust,16,0.2,9.0,3.6,76.31
2019-09-07,KG,Bishkek,wind-speed,24,0.2,3.6,2.0,13.47
2019-09-07,KG,Bishkek,pressure,24,1008.8,1017.0,1011.2,42.57
2019-09-07,KG,Bishkek,dew,23,1.5,9.5,5.5,41.58
2019-09-08,KG,Bishkek,dew,24,2.0,8.0,5.0,25.05
2019-09-08,KG,Bishkek,humidity,24,28.0,87.5,58.5,4703.46
2019-09-08,KG,Bishkek,temperature,24,12.0,22.0,16.5,124.53
2019-09-08,KG,Bishkek,wind-gust,24,0.1,9.3,3.3,65.77
2019-09-08,KG,Bishkek,pressure,24,1007.6,1015.5,1011.6,65.69
2019-09-08,KG,Bishkek,pm25,24,61.0,132.0,72.0,3264.57
2019-09-08,KG,Bishkek,wind-speed,24,0.2,5.0,2.5,23.19
2019-09-09,KG,Bishkek,wind-gust,17,0.2,7.6,1.8,63.08
2019-09-09,KG,Bishkek,pm25,24,46.0,87.0,63.0,895.49
2019-09-09,KG,Bishkek,wind-speed,24,0.4,4.6,2.6,16.82
2019-09-09,KG,Bishkek,humidity,24,63.5,88.0,83.7,698.68
2019-09-09,KG,Bishkek,pressure,24,1014.0,1021.6,1019.0,31.31
2019-09-09,KG,Bishkek,dew,19,7.0,10.0,8.5,10.72
2019-09-09,KG,Bishkek,temperature,24,8.1,18.5,12.0,71.21
2019-09-10,KG,Bishkek,temperature,24,9.8,19.6,14.1,99.67
2019-09-10,KG,Bishkek,wind-speed,24,0.5,5.6,2.5,20.85
2019-09-10,KG,Bishkek,humidity,24,45.0,88.4,66.0,2168.48
2019-09-10,KG,Bishkek,pm25,24,38.0,78.0,61.0,818.48
2019-09-10,KG,Bishkek,dew,23,5.5,9.0,7.5,10.5
2019-09-10,KG,Bishkek,wind-gust,12,0.2,6.2,1.3,38.89
2019-09-10,KG,Bishkek,pressure,24,1019.0,1025.8,1024.0,19.55
2019-09-11,KG,Bishkek,dew,22,1.0,8.0,4.0,36.37
2019-09-11,KG,Bishkek,wind-gust,23,0.5,7.6,3.0,39.7
2019-09-11,KG,Bishkek,pressure,24,1019.8,1025.0,1023.2,24.49
2019-09-11,KG,Bishkek,wind-speed,24,0.1,3.6,2.1,9.5
2019-09-11,KG,Bishkek,pm25,24,42.0,87.0,61.0,1381.67
2019-09-11,KG,Bishkek,humidity,24,24.5,84.6,75.2,5377.63
2019-09-11,KG,Bishkek,temperature,24,11.0,22.7,20.5,131.44
2019-09-12,KG,Bishkek,humidity,24,17.0,89.0,68.0,7214.75
2019-09-12,KG,Bishkek,wind-gust,20,0.1,7.1,2.0,49.73
2019-09-12,KG,Bishkek,dew,24,-2.0,7.5,4.0,58.22
2019-09-12,KG,Bishkek,temperature,24,10.0,27.1,20.9,205.1
2019-09-12,KG,Bishkek,pm25,24,46.0,132.0,65.0,3409.98
2019-09-12,KG,Bishkek,wind-speed,24,0.2,4.7,2.0,11.48
2019-09-12,KG,Bishkek,pressure,24,1016.4,1024.0,1017.5,43.56
2019-09-13,KG,Bishkek,temperature,24,7.6,25.0,14.5,364.72
2019-09-13,KG,Bishkek,humidity,24,21.0,86.5,73.5,6651.04
2019-09-13,KG,Bishkek,wind-gust,19,0.1,14.0,0.4,220.33
2019-09-13,KG,Bishkek,pm25,24,55.0,97.0,72.0,1122.16
2019-09-13,KG,Bishkek,wind-speed,23,0.1,2.5,1.5,5.97
2019-09-13,KG,Bishkek,dew,20,1.5,9.5,5.0,53.16
2019-09-13,KG,Bishkek,pressure,24,1018.0,1026.7,1019.0,101.36
2019-09-14,KG,Bishkek,dew,24,0.5,8.5,6.5,64.89
2019-09-14,KG,Bishkek,wind-speed,24,1.5,8.0,3.6,40.62
2019-09-14,KG,Bishkek,wind-gust,24,2.0,12.8,6.6,87.42
2019-09-14,KG,Bishkek,pressure,24,1016.0,1028.7,1017.5,290.22
2019-09-14,KG,Bishkek,humidity,24,17.5,77.8,59.4,4549.67
2019-09-14,KG,Bishkek,pm25,24,63.0,132.0,76.0,3756.07
2019-09-14,KG,Bishkek,temperature,24,12.0,27.0,16.5,265.57
2019-09-15,KG,Bishkek,temperature,24,13.0,24.5,17.2,120.19
2019-09-15,KG,Bishkek,humidity,24,36.5,93.0,82.6,4046.25
2019-09-15,KG,Bishkek,pressure,24,1016.0,1023.0,1019.6,46.8
2019-09-15,KG,Bishkek,dew,24,6.0,13.0,9.5,41.72
2019-09-15,KG,Bishkek,wind-gust,21,0.1,16.9,2.6,123.93
2019-09-15,KG,Bishkek,pm25,24,57.0,102.0,65.0,904.28
2019-09-15,KG,Bishkek,wind-speed,24,0.2,7.2,2.0,44.23
2019-09-16,KG,Bishkek,wind-gust,23,0.1,10.8,2.8,51.73
2019-09-16,KG,Bishkek,humidity,24,27.0,93.0,58.6,5589.4
2019-09-16,KG,Bishkek,dew,23,3.0,12.0,7.5,57.37
2019-09-16,KG,Bishkek,pressure,24,1017.1,1022.0,1018.0,14.43
2019-09-16,KG,Bishkek,temperature,24,13.0,23.0,18.0,98.17
2019-09-16,KG,Bishkek,pm25,23,38.0,68.0,50.0,542.69
2019-09-16,KG,Bishkek,wind-speed,24,0.6,6.6,2.6,28.37
2019-09-17,KG,Bishkek,dew,22,3.0,10.0,7.0,51.65
2019-09-17,KG,Bishkek,humidity,24,23.0,87.4,60.4,4978.94
2019-09-17,KG,Bishkek,wind-gust,19,0.1,6.6,3.8,52.72
2019-09-17,KG,Bishkek,pm25,24,42.0,89.0,55.0,1034.49
2019-09-17,KG,Bishkek,wind-speed,24,0.1,4.1,2.0,9.49
2019-09-17,KG,Bishkek,pressure,24,1016.2,1023.0,1019.1,52.75
2019-09-17,KG,Bishkek,temperature,24,8.1,25.0,16.0,305.71
2019-09-18,KG,Bishkek,temperature,24,6.3,29.0,17.0,550.72
2019-09-18,KG,Bishkek,humidity,24,17.5,86.8,55.6,5425.88
2019-09-18,KG,Bishkek,pressure,24,1013.0,1022.5,1019.0,148.94
2019-09-18,KG,Bishkek,wind-gust,15,0.1,6.1,2.4,37.41
2019-09-18,KG,Bishkek,wind-speed,24,0.1,3.1,2.0,6.05
2019-09-18,KG,Bishkek,pm25,24,46.0,132.0,61.0,4747.54
2019-09-18,KG,Bishkek,dew,24,2.5,9.0,6.5,39.28
2019-09-19,KG,Bishkek,dew,24,-2.0,13.0,8.0,162.06
2019-09-19,KG,Bishkek,pressure,24,1014.0,1026.0,1018.0,148.54
2019-09-19,KG,Bishkek,wind-speed,24,0.5,3.6,1.5,7.95
2019-09-19,KG,Bishkek,pm25,24,42.0,158.0,65.0,5705.8
2019-09-19,KG,Bishkek,humidity,24,11.0,88.0,55.0,7254.45
2019-09-19,KG,Bishkek,wind-gust,10,1.1,3.5,1.8,7.22
2019-09-19,KG,Bishkek,temperature,24,3.4,31.0,17.5,866.32
2019-09-20,KG,Bishkek,pressure,24,1016.0,1024.5,1018.0,102.12
2019-09-20,KG,Bishkek,wind-speed,24,0.1,4.1,2.5,11.95
2019-09-20,KG,Bishkek,wind-gust,10,0.5,4.2,1.8,23.11
2019-09-20,KG,Bishkek,pm25,24,55.0,132.0,78.0,2716.07
2019-09-20,KG,Bishkek,temperature,24,5.0,29.0,19.5,792.57
2019-09-20,KG,Bishkek,humidity,24,21.0,88.0,45.0,6389.59
2019-09-20,KG,Bishkek,dew,24,5.0,9.0,7.0,11.29
2019-09-21,KG,Bishkek,pm25,24,61.0,129.0,76.0,3723.46
2019-09-21,KG,Bishkek,pressure,24,1011.0,1022.2,1017.0,249.18
2019-09-21,KG,Bishkek,wind-speed,24,0.5,4.6,1.5,10.8
2019-09-21,KG,Bishkek,humidity,24,13.5,88.0,42.8,8302.02
2019-09-21,KG,Bishkek,dew,22,1.5,9.0,5.0,65.89
2019-09-21,KG,Bishkek,wind-gust,10,0.5,3.8,2.0,9.55
2019-09-21,KG,Bishkek,temperature,24,9.1,32.5,22.0,672.34
2019-09-22,KG,Bishkek,pm25,24,50.0,119.0,72.0,2720.0
2019-09-22,KG,Bishkek,temperature,24,10.4,34.5,22.6,715.63
2019-09-22,KG,Bishkek,wind-speed,24,0.2,4.6,1.5,15.81
2019-09-22,KG,Bishkek,humidity,24,13.0,89.0,45.0,8714.9
2019-09-22,KG,Bishkek,pressure,24,1008.0,1021.2,1011.0,346.97
2019-09-22,KG,Bishkek,wind-gust,10,0.4,3.5,2.1,12.74
2019-09-22,KG,Bishkek,dew,24,1.5,8.0,5.0,35.0
2019-09-23,KG,Bishkek,wind-gust,20,0.2,5.1,1.4,24.66
2019-09-23,KG,Bishkek,humidity,24,37.0,80.0,55.0,2207.13
2019-09-23,KG,Bishkek,pressure,24,1011.0,1024.0,1015.3,198.5
2019-09-23,KG,Bishkek,temperature,24,14.0,28.6,20.0,141.34
2019-09-23,KG,Bishkek,dew,21,3.5,9.0,7.5,30.23
2019-09-23,KG,Bishkek,pm25,24,63.0,262.0,87.0,22455.1
2019-09-23,KG,Bishkek,wind-speed,24,0.2,12.3,2.5,75.12
2019-09-24,KG,Bishkek,wind-gust,24,1.0,8.2,3.6,32.37
2019-09-24,KG,Bishkek,pressure,24,1004.2,1019.5,1006.8,370.04
2019-09-24,KG,Bishkek,humidity,24,32.0,88.0,61.0,4549.42
2019-09-24,KG,Bishkek,pm25,24,82.0,142.0,109.0,1879.35
2019-09-24,KG,Bishkek,dew,23,5.5,10.0,8.5,16.66
2019-09-24,KG,Bishkek,wind-speed,24,0.1,4.6,1.5,24.15
2019-09-24,KG,Bishkek,temperature,24,14.0,26.2,18.0,106.3
2019-09-25,KG,Bishkek,pressure,24,1007.3,1018.0,1010.4,178.98
2019-09-25,KG,Bishkek,wind-gust,21,0.1,9.8,4.0,101.75
2019-09-25,KG,Bishkek,wind-speed,24,0.2,6.1,2.5,33.58
2019-09-25,KG,Bishkek,pm25,24,80.0,154.0,91.0,3059.93
2019-09-25,KG,Bishkek,temperature,24,8.7,26.0,15.3,283.73
2019-09-25,KG,Bishkek,humidity,24,28.0,88.0,71.5,4608.3
2019-09-25,KG,Bishkek,dew,23,6.5,10.5,8.5,14.26
2019-09-26,KG,Bishkek,wind-speed,24,0.8,5.6,2.5,20.96
2019-09-26,KG,Bishkek,wind-gust,10,0.1,5.5,2.0,42.36
2019-09-26,KG,Bishkek,humidity,24,26.0,83.7,63.6,4632.08
2019-09-26,KG,Bishkek,dew,23,5.0,11.5,8.5,33.48
2019-09-26,KG,Bishkek,temperature,24,12.7,28.0,16.5,280.25
2019-09-26,KG,Bishkek,pressure,24,1008.4,1017.0,1009.3,133.25
2019-09-26,KG,Bishkek,pm25,24,61.0,147.0,91.0,4640.0
2019-09-27,KG,Bishkek,temperature,24,9.8,30.0,15.9,507.88
